dataset,wave,domain,variable,variable_label,has_value_labels
CGSS,2021,birth_age,A3_2,[月]  A3. 您的出生日期是什么？,True
CGSS,2021,birth_age,A3_3,[日]  A3. 您的出生日期是什么？,True
CGSS,2021,education,A7a, A7a. 您目前的最高教育程度是：,True
CGSS,2021,education,A7b, A7b. 您目前的最高教育程度是：,True
CGSS,2021,education,A7c,A7c. 您已完成的最高学历是在哪一年获得的？,True
CGSS,2021,education,A7d,A7d. 若您上过高中，请问您所上高中的学校等级是什么？,True
CGSS,2021,education,A7e,A7e. 若您上过大学，请问您所上大学的学校等级是什么？,True
CGSS,2021,science_math,A7f,A7f. 若您上过大学，请问您最后所学专业（学科大类）是什么,True
CGSS,2021,income,A8a,您个人去年（2020年）全年的总收入是,True
CGSS,2021,employment,A8b,您个人去年（2020年）全年的职业/劳动收入是,True
CGSS,2021,income,A8b,您个人去年（2020年）全年的职业/劳动收入是,True
CGSS,2021,marriage,A12_2,[配偶所有] A12. 您现在这座房子的产权（部分或全部产权）属,True
CGSS,2021,marriage,A12_5,[配偶父母所有] A12. 您现在这座房子的产权（部分或全部产权,True
CGSS,2021,marriage,A12_6,[子女配偶所有] A12. 您现在这座房子的产权（部分或全部产权,True
CGSS,2021,employment,A12_8,[家人/亲戚以外的个人或单位所有，这房是租（借）来的] A12.,True
CGSS,2021,employment,A16,A16. 在过去的四周中，由于健康问题影响到您的工作或其他日,True
CGSS,2021,region,A18,A18. 您目前的户口登记状况是：,True
CGSS,2021,region,A19,A19. 您（目前）的非农户口是哪一年获得的？,True
CGSS,2021,region,A19a,A19a. 您是哪一年转为居民户口的？,True
CGSS,2021,region,A20,A20. 您获得非农户口的途径是什么？,True
CGSS,2021,region,A21,A21. 您目前的户口登记地是：,True
CGSS,2021,region,A23,A23. 您是哪一年离开户口登记地的？,True
CGSS,2021,region,A24,A24. 您的户口是哪一年迁到本地（本区/县/县级市）的？（请,True
CGSS,2021,birth_age,A27b,A27b. 您出生时母亲的常居地属于：,True
CGSS,2021,region,A27d,A27d. 您出生时的户口登记地属于：,True
CGSS,2021,birth_age,A27d,A27d. 您出生时的户口登记地属于：,True
CGSS,2021,region,A27h,A27h. 您14周岁时的户口登记地属于：,True
CGSS,2021,housework,A42_5,[5. 夫妻应该均等分摊家务] A42. 您是否同意以下说法：,True
CGSS,2021,employment,A48,A48. 在哪里工作和生活是个人的自由，政府不应该干涉。您同,True
CGSS,2021,employment,A53,A53. 您上一周是否为了取得收入而从事了一小时以上的劳动（,True
CGSS,2021,income,A53,A53. 您上一周是否为了取得收入而从事了一小时以上的劳动（,True
CGSS,2021,employment,A53aa,A53aa. 一般每周的工作时间是多少小时？,True
CGSS,2021,employment,A53a,A53a. 在您有工作的时候，通常情况下，您一周的工作时间大,True
CGSS,2021,employment,A54,A54. 您上一周没有工作的原因是什么？,True
CGSS,2021,employment,A55,A55. 到目前为止，您连续没有工作的时间有多少个月？ ,True
CGSS,2021,employment,A56_1,[未找过工作] A56. 您在最近三个月内采取过以下哪些方式寻找,True
CGSS,2021,employment,A56_2,[在职业介绍机构登记求职] A56. 您在最近三个月内采取过以下,True
CGSS,2021,employment,A56_3,[委托亲友找工作] A56. 您在最近三个月内采取过以下哪些方式,True
CGSS,2021,employment,A56_7,[其他] A56. 您在最近三个月内采取过以下哪些方式寻找工作？,True
CGSS,2021,employment,A56_98,[不知道] A56. 您在最近三个月内采取过以下哪些方式寻找工作,True
CGSS,2021,employment,A57a,A57a. 如有适合的工作，您能否在两周内开始工作？,True
CGSS,2021,employment,A57b,A57b. 您人生第一份工作的职业是什么？,True
CGSS,2021,employment,A57c,A57c.您的第一份工作是在哪一年获得的？,True
CGSS,2021,employment,A57d,A57d.下列各种情形，哪一种更符合您第一份工作的状况?,True
CGSS,2021,employment,A58,A58. 您的工作经历及状况是？,True
CGSS,2021,employment,A58a,A58a. 您目前是否同时兼有多份工作？,True
CGSS,2021,employment,A58aa,A58aa. 一共兼有多少份工作？,True
CGSS,2021,employment,A58b,A58b. 那您目前最主要的工作大约占您职业收入的百分之多少,True
CGSS,2021,income,A58b,A58b. 那您目前最主要的工作大约占您职业收入的百分之多少,True
CGSS,2021,employment,A59a,A59a. 下列各种情形，哪一种更符合您目前的工作的状况？,True
CGSS,2021,employment,A59b,A59b. 您目前的工作是否与用人单位或雇主签订了书面劳动合,True
CGSS,2021,employment,A59c,A59c. 从您第一份非农工作到您目前的工作，您一共工作了多,True
CGSS,2021,employment,A59e,A59e. 您目前工作的性质是？,True
CGSS,2021,leadership,A59e1,A59e1.您如果担任了行政职务，您的行政级别是：,True
CGSS,2021,employment,A59f,A59f.在您目前的工作中，您的管理活动情况是：,True
CGSS,2021,leadership,A59f,A59f.在您目前的工作中，您的管理活动情况是：,True
CGSS,2021,leadership,A59f1,A59f1. 请问您管理的人数是：,True
CGSS,2021,employment,A59g,A59g. 在您目前的工作中，您在多大程度上能自主决定您工作,True
CGSS,2021,employment,A59h,A59h. 在您目前的工作岗位上，是否经常有人希望通过您的工,True
CGSS,2021,employment,A59j,A59j. 您目前工作的单位或公司的单位类型是：,True
CGSS,2021,employment,A59k,A59k. 您目前工作的单位或公司的所有制性质是：,True
CGSS,2021,employment,A59L,A59L. 您目前工作的单位或公司有多少员工？,True
CGSS,2021,employment,A59m,A59m. 到目前为止，您在目前的工作单位或公司工作了多少年,True
CGSS,2021,income,L1,L1.您目前的工资计算方式主要是？,True
CGSS,2021,employment,L2,L2.您平时从家（或住的地方）到工作单位的通勤时间（单程,True
CGSS,2021,employment,L3,L3.您过去一个月工作了几天？,True
CGSS,2021,employment,L4a,L4a.在过去的一个月内，您工作时间最长的一周，大概工作了,True
CGSS,2021,employment,L4b,L4b.在过去的一个月内，您工作时间最短的一周，大概工作了,True
CGSS,2021,employment,L5,L5.您觉得一周工作时间超过多少小时算加班？,True
CGSS,2021,income,L9,您上个月获得的加班工资一共有多少,True
CGSS,2021,employment,L11_a,[a.做重体力劳动] L11.请问以下情况在您的工作中经常发生吗,True
CGSS,2021,employment,L11_b,[b.做重脑力劳动] L11.请问以下情况在您的工作中经常发生吗,True
CGSS,2021,employment,L11_c,[c.感觉工作压力大] L11.请问以下情况在您的工作中经常发生,True
CGSS,2021,employment,L12,L12.您平时的工作日程安排是：,True
CGSS,2021,employment,L13,L13.在您的工作中，有关您工作日程的安排，单位或领导一般,True
CGSS,2021,leadership,L13,L13.在您的工作中，有关您工作日程的安排，单位或领导一般,True
CGSS,2021,employment,L14,L14.过去一个月，您的工作是不是存在电话随叫随到的情况？,True
CGSS,2021,employment,L15,L15.过去一个月，您的工作是不是存在通过微信或电话随时安,True
CGSS,2021,employment,L16_a,[a.您的工作妨碍了家庭生活] L16.总体而言，感受到如下情况,True
CGSS,2021,employment,L16_b,[b.您的家庭生活妨碍了工作] L16.总体而言，感受到如下情况,True
CGSS,2021,employment,L17,L17.总体而言，您对您当下的工作是否满意？,True
CGSS,2021,income,L18,L18.与去年相比，今年您家的收入状况是：,True
CGSS,2021,income,L19,L19.总体而言，过去一年中，您家的收入和支出是什么状况：,True
CGSS,2021,employment,A60a,A60a. 下列各种情形，哪一种更符合您最近那份非农工作的状,True
CGSS,2021,employment,A60b,A60b. 您最近那份非农工作是否与用人单位或雇主签订了书面,True
CGSS,2021,employment,A60c,A60c. 从您第一份非农工作到您最近那份非农工作，您一共工,True
CGSS,2021,employment,A60e,A60e. 您最近那份非农工作的性质是？,True
CGSS,2021,employment,A60f,A60f. 在您最近那份非农工作中，您的管理活动情况是：,True
CGSS,2021,leadership,A60f,A60f. 在您最近那份非农工作中，您的管理活动情况是：,True
CGSS,2021,leadership,A60f1,A60f1. 请问您管理的人数是：,True
CGSS,2021,employment,A60g,A60g. 在您最近那份非农工作中，您在多大程度上能自主决定,True
CGSS,2021,employment,A60h,A60h. 在您最近那份非农工作岗位上，是否经常有人希望通过,True
CGSS,2021,employment,A60j,A60j. 您最近那份非农工作的单位或公司的单位类型是：,True
CGSS,2021,employment,A60k,A60k. 您最近那份非农工作的单位或公司的所有制性质是：,True
CGSS,2021,employment,A60L,A60L. 您最近那份非农工作的单位或公司有多少员工？,True
CGSS,2021,employment,A60m,A60m. 您在最近那份非农工作的工作单位或公司工作了多少年,True
CGSS,2021,region,A61_1,[1. 城市基本医疗保险/新型农村合作医疗保险/公费医疗] A61. ,True
CGSS,2021,region,A61_2,[2. 城市/农村基本养老保险] A61. 您目前是否参加了以下社会,True
CGSS,2021,income,A62,您家2020年全年家庭总收入是多少,True
CGSS,2021,marriage,A69,A69. 您目前的婚姻状况是：,True
CGSS,2021,marriage,A69a,A69a. 现在您和您的配偶或同居伴侣住在一起吗？,True
CGSS,2021,marriage,A70,A70. 您第一次结婚的时间是？,True
CGSS,2021,birth_age,A71a,A71a. 请问您目前的配偶或同居伴侣是哪一年出生的？,True
CGSS,2021,marriage,A71a,A71a. 请问您目前的配偶或同居伴侣是哪一年出生的？,True
CGSS,2021,marriage,A71b,A71b. 请问您与目前的配偶是哪一年结婚的？,True
CGSS,2021,education,A72,A72. 您配偶或同居伴侣目前的最高教育程度是：,True
CGSS,2021,marriage,A72,A72. 您配偶或同居伴侣目前的最高教育程度是：,True
CGSS,2021,marriage,A73,A73. 您配偶或同居伴侣的政治面貌是：,True
CGSS,2021,region,A74,A74. 您配偶或同居伴侣目前的户口登记状况是：,True
CGSS,2021,marriage,A74,A74. 您配偶或同居伴侣目前的户口登记状况是：,True
CGSS,2021,marriage,A75a,您配偶或同居伴侣去年（2020年）全年的总收入是,True
CGSS,2021,income,A75a,您配偶或同居伴侣去年（2020年）全年的总收入是,True
CGSS,2021,marriage,A75b,您配偶或同居伴侣去年（2020年）全年的职业/劳动收入是,True
CGSS,2021,employment,A75b,您配偶或同居伴侣去年（2020年）全年的职业/劳动收入是,True
CGSS,2021,income,A75b,您配偶或同居伴侣去年（2020年）全年的职业/劳动收入是,True
CGSS,2021,marriage,A76,A76. 您配偶或同居伴侣上一周的就业状况是？（高位补零）,True
CGSS,2021,employment,A76,A76. 您配偶或同居伴侣上一周的就业状况是？（高位补零）,True
CGSS,2021,employment,A76aa,A76aa. 一般每周的工作时间为多少小时？,True
CGSS,2021,marriage,A76a,A76a. 在您配偶或同居伴侣有工作的时候，通常情况下，您配,True
CGSS,2021,employment,A76a,A76a. 在您配偶或同居伴侣有工作的时候，通常情况下，您配,True
CGSS,2021,marriage,A77,A77. 您配偶或同居伴侣上一周没有工作的原因是什么？,True
CGSS,2021,employment,A77,A77. 您配偶或同居伴侣上一周没有工作的原因是什么？,True
CGSS,2021,marriage,A78,A78. 到目前为止，您配偶或同居伴侣连续未工作的时间有多少,True
CGSS,2021,employment,A78,A78. 到目前为止，您配偶或同居伴侣连续未工作的时间有多少,True
CGSS,2021,marriage,A79_1,[未找过工作] A79. 您配偶或同居伴侣在最近三个月内采取过,True
CGSS,2021,employment,A79_1,[未找过工作] A79. 您配偶或同居伴侣在最近三个月内采取过,True
CGSS,2021,marriage,A79_2,[在职业介绍机构登记求职] A79. 您配偶或同居伴侣在最近三,True
CGSS,2021,employment,A79_2,[在职业介绍机构登记求职] A79. 您配偶或同居伴侣在最近三,True
CGSS,2021,marriage,A79_3,[委托亲友找工作] A79. 您配偶或同居伴侣在最近三个月内采,True
CGSS,2021,employment,A79_3,[委托亲友找工作] A79. 您配偶或同居伴侣在最近三个月内采,True
CGSS,2021,marriage,A79_4,[利用网络及其他媒体求职] A79. 您配偶或同居伴侣在最近三,True
CGSS,2021,marriage,A79_5,[参加招聘会、自己直接上门询问] A79. 您配偶或同居伴侣在,True
CGSS,2021,marriage,A79_6,[为自己经营做准备] A79. 您配偶或同居伴侣在最近三个月内,True
CGSS,2021,marriage,A79_7,[其他（请注明）] A79. 您配偶或同居伴侣在最近三个月内采,True
CGSS,2021,marriage,A79_98,[不知道] A79. 您配偶或同居伴侣在最近三个月内采取过以下,True
CGSS,2021,marriage,A79_99,[拒绝回答] A79. 您配偶或同居伴侣在最近三个月内采取过以,True
CGSS,2021,marriage,A80,A80. 如有适合的工作，您配偶或同居伴侣能否在两周内开始,True
CGSS,2021,employment,A80,A80. 如有适合的工作，您配偶或同居伴侣能否在两周内开始,True
CGSS,2021,marriage,A81,A81. 您配偶或同居伴侣的工作经历及状况是？,True
CGSS,2021,employment,A81,A81. 您配偶或同居伴侣的工作经历及状况是？,True
CGSS,2021,marriage,A81a,A81a. 您配偶或同居伴侣目前是否同时兼有多份工作？,True
CGSS,2021,employment,A81a,A81a. 您配偶或同居伴侣目前是否同时兼有多份工作？,True
CGSS,2021,employment,A81aa,A81aa. 一共兼有多少份工作？,True
CGSS,2021,marriage,A81b,A81b. 那您配偶或同居伴侣目前最主要的工作大约占他/她职业,True
CGSS,2021,employment,A81b,A81b. 那您配偶或同居伴侣目前最主要的工作大约占他/她职业,True
CGSS,2021,marriage,A82,A82. 下列各种情形，哪一种更符合您配偶或同居伴侣目前的,True
CGSS,2021,marriage,A82a,A82a. 请问您配偶或同居伴侣雇有的雇员人数是：,True
CGSS,2021,marriage,A83a,A83a. 您配偶或同居伴侣的目前工作是否与用人单位或雇主签,True
CGSS,2021,employment,A83a,A83a. 您配偶或同居伴侣的目前工作是否与用人单位或雇主签,True
CGSS,2021,marriage,A83b,A83b. 在您配偶或同居伴侣目前的工作中，他/她的管理活动情,True
CGSS,2021,employment,A83b,A83b. 在您配偶或同居伴侣目前的工作中，他/她的管理活动情,True
CGSS,2021,leadership,A83b,A83b. 在您配偶或同居伴侣目前的工作中，他/她的管理活动情,True
CGSS,2021,leadership,A83c,A83c. 请问他/她管理的人数是：,True
CGSS,2021,marriage,A85,A85. 您配偶或同居伴侣目前工作的性质是？,True
CGSS,2021,employment,A85,A85. 您配偶或同居伴侣目前工作的性质是？,True
